mouse_id	 g__A2	 g__AKAU3644	 g__ASF356	 g__Acetatifactor	 g__Acinetobacter	 g__Adlercreutzia	 g__Akkermansia	 g__Alistipes	 g__Alloprevotella	 g__Anaerofustis	 g__Anaeroplasma	 g__Anaerostipes	 g__Anaerotruncus	 g__Anaerovorax	 g__Atopobium	 g__Bacillus	 g__Bacteroides	 g__Bifidobacterium	 g__Blautia	 g__Butyricicoccus	 g__Butyricimonas	 g__Candidatus_Arthromitus	 g__Candidatus_Saccharimonas	 g__Candidatus_Soleaferrea	 g__Christensenellaceae_R-7_group	 g__Clostridia_UCG-014	 g__Clostridia_vadinBB60_group	 g__Clostridioides	 g__Clostridium_sensu_stricto_1	 g__Colidextribacter	 g__Desulfovibrio	 g__Dorea	 g__Dubosiella	 g__Dyadobacter	 g__Eisenbergiella	 g__Enterococcus	 g__Enterorhabdus	 g__Erysipelatoclostridiaceae	 g__Erysipelatoclostridium	 g__Erysipelotrichaceae	 g__Escherichia-Shigella	 g__Faecalibaculum	 g__Family_XIII_AD3011_group	 g__Family_XIII_UCG-001	 g__GCA-900066575	 g__Gastranaerophilales	 g__Gordonibacter	 g__Harryflintia	 g__Hungatella	 g__Hydrogenoanaerobacterium	 g__Ileibacterium	 g__Incertae_Sedis	 g__Intestinimonas	 g__Lachnoclostridium	 g__Lachnospiraceae_FCS020_group	 g__Lachnospiraceae_NC2004_group	 g__Lachnospiraceae_NK4A136_group	 g__Lachnospiraceae_NK4B4_group	 g__Lachnospiraceae_UCG-001	 g__Lachnospiraceae_UCG-004	 g__Lachnospiraceae_UCG-006	 g__Lachnospiraceae_UCG-008	 g__Lachnospiraceae_UCG-010	 g__Lactobacillus	 g__Marvinbryantia	 g__Monoglobus	 g__Moorella	 g__Mucispirillum	 g__Muribaculaceae	 g__NK4A214_group	 g__Negativibacillus	 g__Oscillibacter	 g__Paludicola	 g__Parasutterella	 g__Peptococcus	 g__Prevotellaceae_UCG-001	 g__Proteus	 g__RF39	 g__Rikenella	 g__Rikenellaceae_RC9_gut_group	 g__Romboutsia	 g__Roseburia	 g__Ruminiclostridium	 g__Ruminococcaceae	 g__Ruminococcus	 g__Sphingomonas	 g__Stenotrophomonas	 g__Streptococcus	 g__Tumebacillus	 g__Turicibacter	 g__Tuzzerella	 g__Tyzzerella	 g__UBA1819	 g__UCG-005	 g__UCG-009	 g__UCG-010	 g__[Clostridium]_innocuum_group	 g__[Eubacterium]_brachy_group	 g__[Eubacterium]_coprostanoligenes_group	 g__[Eubacterium]_fissicatena_group	 g__[Eubacterium]_nodatum_group	 g__[Eubacterium]_siraeum_group	 g__[Eubacterium]_ventriosum_group	 g__[Eubacterium]_xylanophilum_group	 g__uncultured
CDD02.CR.HFLF.1	4.273838470729091e-05	0.0	4.667880315548333e-05	0.0	0.0	0.0	0.00517734610998859	0.0	0.0	0.0	0.0001450377098045	0.0001400364094664	0.000440114429751725	0.0	0.0	0.0	0.0	0.0	1.1431543629915206e-05	0.0002625682677496	0.0	0.0	0.0	0.0001600416108188	0.0	0.0006422288351672426	6.730563505833051e-05	0.0	0.0139202859410113	0.00014003640946644546	0.0	0.00046178673121676666	0.0	0.0	0.0	2.1672301465033335e-05	8.752275591653334e-05	0.0	0.0005032077570937615	0.0	0.0	0.0	6.401664432752e-05	0.0	3.067464207360043e-05	0.0	0.0	0.0	0.0001500390101426	0.0	0.0	9.089319744872608e-05	8.16879055221e-05	0.00018104707223877333	8.71655201781e-05	0.0	0.00045708853999008484	0.0	0.002489108706725277	0.0	0.00031008062096144	0.0	0.0	0.013465723310282894	0.00168793886410465	0.0	0.0	0.0008702262588272839	0.0038018975842810023	0.0	0.0	7.359056211757858e-05	0.0	0.0	0.0	0.0	2.5006501690439515e-05	0.0001221049180103827	0.0	0.0	0.012339875034175501	0.00013503510912835589	0.0	4.00104027047e-05	0.00429361634024845	0.0	0.0	0.0	0.0	0.0012303198831696	0.0005401404365134333	0.0	0.00010802808730268001	0.0	0.0	0.00012717592288279998	0.0007001820473323	0.0	0.0031708244143477	7.50195050713e-05	0.000455118330765975	0.0	0.00304329125572645	0.0005026306839778124	0.0001452131940269281
CDD02.CR.HFLF.2	0.0001736346272900727	0.0	0.00027833055002781667	0.0	0.0	0.0006499935000649	0.005805941940580589	0.0	0.0	0.0	0.00022999770002295	0.0	0.00021999780002195	0.0	0.0	0.0	0.0	0.0	7.428497143597143e-05	0.000269997300026975	0.0	0.0007099929000709	0.0	0.0	0.0	0.00035948094127305366	2.508449491775593e-05	0.0	0.0	0.00019817983638342727	0.0	0.0031866348003186332	0.0	0.0	0.0	4.999950000498333e-05	0.00012416542501240833	0.0	0.0005892248769819923	0.0	0.0	0.0003299967000329	4.799952000478e-05	0.0	2.333310000232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011086845653281738	0.0003899961000389666	0.00020966457002095001	6.571362857798571e-05	0.0	0.00037226900458266514	0.0	0.001973826415581977	0.0004199958000419667	0.00147598524014757	0.0	0.0	0.018145003735147828	0.0016549834501654501	0.0	0.0	2.4999750002483332e-05	0.0037647350799219228	0.0	0.0	0.00036071067860748567	0.0	0.0	0.0	0.0	0.0	9.865755000985732e-05	0.0	0.0	0.0	0.00023940937061215883	0.0	4.2499575004225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0010033233001003	0.0	7.799922000778e-05	0.0	0.0	0.0	0.000249997500024975	3.9999600003983334e-05	0.00107398926010734	0.00013999860001395	0.000167498325016725	0.0	0.002834971650283475	0.0012087379126208375	0.00015192830527833596
CDD02.CR.HFLF.3	0.0002354616093028182	0.0	0.0003116760169471667	0.0	0.0	0.0	0.00581417442523275	0.0	0.0	0.0	0.0001350040501215	0.000350010500315	0.00027250817524525	0.0	0.0	0.0	0.0	0.0	0.000144290042987	0.000230006900207	0.0	0.000820024600738	0.0	0.0	0.0	0.0003750627982756989	1.9153116966389832e-05	0.0	0.0	0.0002372798456680909	0.0	0.003141760919494233	0.0	0.0	0.0	0.0	0.00022083995853208334	0.0	0.0007215601083417078	0.0	0.0	0.0	3.80011400342e-05	0.0	2.6000780023400002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001404389957785652	0.0003416769169741667	0.00028367517692196666	6.428764291500001e-05	0.0	0.0004339524125117636	0.0	0.001956981786376654	0.00042334603371433336	0.00173705211156334	0.0	0.0	0.01652753286302292	0.001785053551606525	0.0	0.0	4.833478337683333e-05	0.004045348633186265	0.0	0.0	0.00038429724320300713	0.0	0.0	0.0	0.0	0.0002350070502115	0.00012683307328487927	0.0	0.0	0.0	0.0002023590119468265	0.0	8.250247507425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0009366947675096667	0.0	5.40016200486e-05	0.0	0.0	3.2858128601e-05	0.000220006600198	4.833478337683333e-05	0.0010940328209846002	9.0002700081e-05	0.000210006300189	0.0	0.003070092102763075	0.0012262867886036375	0.00018991797824109734
CDD02.CR.HFLF.4	0.0008281652548767091	0.0	0.00015666353339598333	0.0	0.0	0.0003799924001519	0.00089398212035759	0.0	0.0	0.0	9.999800003995e-05	0.0	0.0005624887502249249	0.0	0.0	0.0	0.0	0.0	0.00012856885719424285	0.0	0.0	0.0002299954000919	0.0	0.0	0.0	0.00015195572377211443	3.57619966244661e-05	0.0	8.666493336796667e-05	0.00011908852732033637	0.0	0.005796550735651933	0.0	0.0	0.0	0.0	0.0003233268667959917	0.0	0.0004122994463187615	0.0	0.0	0.0	0.0	0.0	0.00010399792004157332	0.0	0.0	0.0	0.0	0.0	0.0	0.00015695338267147392	0.0003999920001599667	0.0007773177869775733	0.00011571197147484286	0.0	0.0006778652305741576	0.0	0.001575353108322431	0.0005299894002119667	0.00569488610227794	0.0	0.0	0.013977127864850107	0.002492450150996975	0.0	0.0	0.00011166443337798333	0.002309726532742068	0.0	0.0	9.499810003799286e-05	0.0	0.0	0.0	0.0	0.0	4.6950280506578044e-05	0.0	0.0	0.0018032972673879333	0.0008505712238696089	0.0	0.000477490450190975	6.9998600027975e-05	0.0	0.0	0.0	0.0	0.0	0.0008699826003479333	0.0	4.3999120017580004e-05	0.0	0.0	8.714111432055714e-05	0.000187496250074975	5.499890002198333e-05	0.0031859362812743596	0.00012999740005195	0.000194996100077975	0.0	0.00366492670146595	0.00496615067698645	0.00021683776850777456
CDD02.CR.HFLF.5	0.0016617849461192365	0.0	0.00011666433337998333	0.0	0.0	0.0	0.00315693686126277	7.1427142885713716e-06	0.0	0.0	8.499830003395e-05	0.0	0.001214975700485925	0.0	0.0	0.0	0.0	0.0	0.00026285188581937145	8.2498350032975e-05	0.0	0.0009799804003919	0.0	0.0	0.0	0.00010834834849693918	3.5592508488805086e-05	0.0	0.0	9.636170912943636e-05	0.0	0.002176623134203967	0.0	0.0	0.0	0.0	0.00024249515009699168	0.0	0.0002646100924135308	0.0	0.0	0.0	4.199916001678e-05	0.0	9.466477337118667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00010478051308537827	0.0003916588334899667	0.0003913255068231767	0.0004442768287491	0.0	0.0012039153156330638	0.0	0.0026184091702781153	0.00018332966673996668	0.0029559408811823504	2.74994500109875e-05	0.0	0.008602790907144811	0.0015274694506109499	0.0	0.0	0.0018132970673919834	0.0025708576737556135	0.0	0.0	0.0003578499858574143	0.0	0.0	0.0	0.0	0.0	5.4023309777699986e-05	0.0	0.0	0.0	0.0011693883769383147	0.0	0.000379992400151975	0.000119997600047975	0.0	0.0	0.0	0.0	0.0	0.0008399832003359668	0.0	4.799904001918e-05	0.0	0.0	0.0	0.000184996300073975	0.0	0.00013999720005598	5.999880002395e-05	0.000227495450090975	0.0	0.002067458650826975	0.00347868042639145	0.0003869220861196605
CDD02.CR.LFHF.1	7.545605457563636e-05	0.0	0.00013166930005266666	3.5000700014e-05	0.0	0.00090001800036	0.00430608612172243	0.0	0.0	0.0	0.000280005600112	0.000290005800116	0.000165003300066	0.0	0.0	0.0	4.7059764724706265e-06	0.0	0.00011714520004685727	0.0	0.0	0.002420048400968	0.0	0.0	0.0	0.0003896985156197949	4.559413222162713e-05	0.0	0.0005466776002186667	8.363803639709091e-05	0.0	0.0012833590005133333	0.0	0.0	0.0	7.0001400028e-05	0.00018333700007333334	0.0	0.0005577034617615385	0.0	0.0	0.0	8.60017200344e-05	0.0	1.4666960005866666e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00017174256528608697	0.000270005400108	0.00011100222004440001	0.00011000220004400001	0.0	0.000235004700094	0.0	0.0009584807080756923	0.0	0.0009070181403628	0.0	0.0	0.017202936651325614	0.002490049800996	0.0	0.0	2.3333800009333334e-05	0.003977124997045389	0.0	0.0	0.000315006300126	0.0	0.0	0.0	0.0	0.0	9.048961467034147e-05	0.0	0.0	0.00018667040007466667	0.00018088597066058824	0.0	0.0	0.002002540050801	0.0	0.0	0.0	0.0	0.0	0.000240004800096	0.0	0.00015000300006	0.0	0.0	8.000160003200001e-05	0.000470009400188	5.3334400021333327e-05	0.00452009040180802	0.000120002400048	0.000320006400128	0.0	0.004860097201944025	0.000415008300166	7.535238424066668e-05
CDD02.CR.LFHF.2	0.0008399748007559546	0.0	0.00021666016686165	0.0	0.0	0.0	0.0024249272521824302	0.0	0.0	0.0	0.00018999430017095	0.0002199934001979	0.000479985600431925	0.0	0.0	0.0	0.0	0.0	0.00012856757154425716	5.2498425047225e-05	0.0	0.0008399748007559	0.0	0.0	0.0	0.0002824657528315309	2.898218138201017e-05	0.0	0.0020332723351632665	0.0001290870364798	0.0	0.004391534920619034	0.0	0.0	0.0	0.0	0.00019582745850957501	0.0	0.0007569003699119769	0.0	0.0	0.0	3.5998920032379996e-05	0.0	2.9999100026986665e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.869299138416521e-05	0.00045498635040945	0.0006639800805975632	0.0006085531719762572	0.0	0.0011842068980354743	0.0	0.00414987550373487	0.0004333203337233	0.0033928982130535905	0.0	0.0	0.009524899438202032	0.001874943751687425	0.0	0.0	0.0032032372362162335	0.002210615499716821	0.0	0.0	0.0001564238787122	0.0	0.0	0.0	0.0	0.0	5.524224517166584e-05	0.0	0.0	0.0034032312363962004	0.0007364484947804293	0.0	0.002262432127036175	0.001979940601781925	0.0	0.0	0.0	0.0	0.0	0.0006066484672126333	0.0	5.599832005038e-05	0.0	0.0	0.00012428198582612856	0.000244992650220475	3.499895003148333e-05	0.0016899493015209398	0.0	8.2497525074225e-05	0.0	0.002039938801835925	0.0025074247772566625	0.00045349516707479724
CDD02.CR.LFHF.3	2.908945461817273e-05	0.0	0.00020665633384996668	0.0	0.0	0.0	0.00581870906454676	0.0	0.0	0.0	0.00026998650067495	0.0003199840007999	0.000189990500474975	0.0	0.0	0.0	7.058470605876471e-06	0.0	7.999600019997141e-05	2.4998750062496874e-05	0.0	0.0014099295035248	0.0	0.0	0.0	0.000349467062729333	2.9490050921179664e-05	0.0	0.0010332816692498667	0.00010454022753407273	0.0	0.0010616135859873499	0.0	0.0	0.0	0.0	0.00018499075046247502	0.0	0.0005907396937845385	0.0	0.0	0.0	7.799610019498e-05	0.0	2.1332266719993336e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00017912147870866954	0.00012999350032498333	0.00012732696698497666	0.00012570800031425712	0.0	0.00016590079586929242	0.0	0.002332191082753546	0.00012332716697496666	0.00023198840057997	0.0	0.0	0.01949013660428089	0.002839858007099625	0.0	0.0	2.4998750062483335e-05	0.003462099622291609	0.0	0.0	0.00022356025055889284	0.0	0.0	0.0	0.0	0.0	8.365435386766951e-05	0.0	0.0	0.001756578837724767	0.0003029260301690676	0.0	0.0	0.002114894255287225	0.0	0.0	0.0	0.0	0.0	0.0004566438344749333	0.0	0.00011199440027998	0.0	0.0	7.999600019998571e-05	0.000407479626018675	0.0	0.00332583370831456	0.00010999450027495	0.0002074896255187	0.0	0.0046272686365681475	0.0006574671266436375	6.859306157498773e-05
CDD02.CR.LFHF.4	9.093091432851818e-05	0.0	0.00018004321037048333	0.0	0.0	0.0	0.00042310154437064	0.0	0.0	0.0	5.001200288065e-05	0.000290069616708	0.0002550612146915	0.0	0.0	0.0	0.0	0.0	0.0002443443569313571	0.0001825438105145	0.0	0.0061614787549011	0.0	0.0	0.0	0.000314508471723933	0.00014867975093683204	0.0	0.0	0.00014003360806592727	0.0	0.0022688778640206834	5.001200288069137e-05	0.0	0.0	0.0	0.000197547411378725	0.0	0.0006601584380251154	0.0	0.00010002400576135	0.0	9.202208530046001e-05	0.0	4.267690912484667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00022005281267503915	0.0006834973727027667	0.00017604225014003	0.00011859989254562857	0.0	0.0005677120084577773	0.0	0.0021566714473011924	0.0005301272305353	0.00040509722333359	0.0	0.0	0.019453187283466546	0.0027681643594462497	0.0	0.0	4.8344936118e-05	0.0033007921901256248	0.0	0.0	0.0002829250448679071	0.0	0.0	0.0	0.0	0.0	3.305671409918536e-05	0.0	0.0	0.0	0.0002200528126750353	0.0	0.000220052812675025	0.0012227934704329	0.0	0.0	0.0	0.0	0.0	0.0015470379557760332	0.0	0.0	0.0	0.0	0.0	0.0004776146275106	6.501560374488334e-05	0.00177442586220692	0.00023005521325115	0.000660158438025125	0.0	0.00516874049771945	0.00103274785948625	0.00018899272667544738
CDD02.CR.LFHF.5	0.00011092572976854547	0.0	0.00010334883565866667	0.0	0.0	0.0	0.00609791468720308	0.0	0.0	0.0	8.501275191275e-05	0.0002700405060759	0.000250037505625825	0.0	0.0	0.0	0.0	0.0	0.0003114752927224429	0.0	0.0	0.0005600840126018	0.0	0.0	0.0	0.0005237899086924845	9.91674174855e-05	0.0	0.00036005400810119995	6.819204698885455e-05	0.0	0.0018869497091230168	6.000900135020253e-05	0.0	0.0	5.834208464601667e-05	0.000136687169742125	0.0	0.0005623920511153462	0.0	0.0	0.0	6.20093013952e-05	0.0	3.6005400810119996e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.088319769703912e-05	0.00018502775416311666	0.0003193812405194	0.00011430285971465713	0.0	0.0003386871667113651	0.0	0.0006724085535907231	0.0002567051724425	0.0015962394359153697	0.0	0.0	0.015227469305581021	0.0029229384407661	0.0	0.0	0.0001316864196296	0.004826178472225375	0.0	0.0	0.0005615127983483143	0.0	0.0	0.0	0.0	0.0	7.037641012004878e-05	0.0	0.0	0.0003800570085512667	0.0002462134025986147	0.0	0.001112666900035	0.002930439565934875	0.0	0.0	0.0	0.0	0.0	0.00038672467536796665	0.0	8.601290193528e-05	0.0	0.0	4.143478664655714e-05	0.000445066760014	0.0	0.0029744461669250198	0.00011501725258785	0.00020753112966945	0.0	0.003125468820323025	0.0009863979596939376	0.0001085250506874228
CDD02.CR.LFLF.1	2.1819490987636364e-05	0.0	4.0002400144e-05	0.0	0.0	0.0	0.00031501890113406003	0.0	0.0	0.0	0.000215012900774	0.000410024601476	8.750525031500379e-05	0.0	0.0	0.0	0.0	0.0	3.4287771551999996e-05	0.000102506150369	0.0	0.0013300798047882	0.0	0.0	0.0	0.0006530288724539899	5.8478084956281354e-05	0.0	0.0011734037375575666	8.636881849273637e-05	0.0	0.0007450447026821333	0.0	0.0	0.0	0.0	0.000228347034155375	0.0	0.0011100666039962385	0.0	0.0	0.0	4.20025201512e-05	0.0	3.133521344613333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001491393831455913	0.00029835123440736665	0.00012234067377375334	4.285971444e-05	0.0	0.00011030964888195757	0.0	0.0016554839444212694	0.00018001080064803334	0.00042302538152288	0.0	0.0	0.01411195782858082	0.003602716162969775	0.0	0.0	0.00015334253388535002	0.0057014784523435	0.0	0.0	0.00021072692933003572	0.0	1.3334133381336213e-05	0.0	0.0	0.0	0.00048685847980146506	0.0	0.0	0.007440446426785566	0.00029354702458616764	0.0	0.00021251275076502717	0.004747784867092025	0.0	0.0	0.0	0.0	0.0004700282016921	0.0001866778673387	0.0	7.20043202592e-05	0.0	0.0	0.00016286691487202857	0.000450027001620075	0.0	0.005550333019981179	0.000105006300378	0.00023501410084605	0.0	0.005205312318739125	0.0004912794767685875	8.202246520755262e-05
CDD02.CR.LFLF.2	0.0013220429291161183	0.0	0.00085014452456915	0.0009684979779895666	0.0	0.0	7.501275216786e-05	0.0024346996132199425	0.0	0.0	0.0	0.0	0.000122520828540825	0.0	0.0	0.0	0.0033476279202758414	0.0	0.00018003060520285712	0.0	0.0005267562152232333	0.0268145584749407	7.501275216785e-05	0.0	0.0008268072238946999	0.0003588238866586598	8.103072437567967e-05	0.0	0.0	0.00048553708675929096	0.0	0.00012835515370945	0.0	0.0	0.0	0.0	0.00018503145534738336	0.0003400578098276	7.69361560696077e-05	0.0010001700289049	8.50144524569e-05	0.0	1.2002040346858966e-05	0.0003500595101167	0.00020003400578096666	0.0001112689157156625	0.0	0.0	0.0	0.0	0.0	0.00015741806541893914	0.0016219423968741166	0.0005400918156086399	0.0006286783038830714	0.0	0.001287794682671794	0.0	0.00028081696965405386	0.0003900663112729	0.00031405338907613	3.5005951011662494e-05	0.0	0.012917010706634938	0.000790134322834875	0.0	0.0	0.00017002890491383334	0.0020576225231016317	0.0003100527089605	0.00021003570607	0.0007429834500436358	0.0	7.001190202333334e-05	3.0005100867147417e-05	0.00488082974105595	0.0	3.7933277925535366e-05	0.0	0.0	0.0	0.00027828260216000586	0.0	0.00010251742796275	5.7509776662025e-05	0.0	0.0	8.668140250506666e-05	0.0	0.0	0.0019636671567499664	0.0	0.0	4.250722622845e-05	0.0012602142364201	8.001360231238571e-05	0.0	8.501445245691667e-05	6.40108818499e-05	0.0	0.000150025504335725	0.00036506206055025	7.501275216785e-05	0.0022878889411199876	0.0004805202849396509
CDD02.CR.LFLF.3	0.0004027554656098546	0.0	0.00016667833415005002	0.0	0.0	0.0	8.300581040672e-05	0.0	0.0	0.0	0.00018501295090655	0.0005200364025481	5.50038502695e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.2505775404275e-05	0.0	0.0003000210014701	0.0	0.0	0.0	0.00046951740230062784	6.576731557649374e-05	0.0	8.0005600392e-05	9.909784594010909e-05	0.0	0.0015751102577180166	9.000630044103088e-05	0.0	0.0	9.167308378251668e-05	0.00018584634257730833	0.0	0.0005961955798444308	0.0	0.0	0.0	6.600462032342e-05	0.0	2.5335106790800002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00014174905286847827	0.00021001470102906665	0.0002020141409898608	0.00015858252934847144	0.0	0.00010955312326407726	0.0	0.002241695380215069	0.0	0.00048003360235215003	0.0	0.0	0.02129186080062641	0.00474783234826435	0.0	0.0	4.0002800196e-05	0.002695643240481375	0.0	0.0	0.00018358427947098572	0.0	0.0	0.0	0.0	0.00017001190083305	0.00010439755173105419	0.0	0.0	0.0023601652115647666	0.0002753133895843215	0.0	2.50017501225e-05	0.000517536227535925	0.0	0.0	0.0	0.0	0.0	0.0006533790698682	0.0	2.60018201274e-05	0.0	0.0	3.857412876042857e-05	0.000575040252817675	2.16681834395e-05	0.0024461712319862198	0.00016501155080855	0.0004575320272419	0.0	0.005582890802356154	0.0015051053573750125	8.535685217262613e-05
CDD02.CR.LFLF.4	0.00014363636363636363	0.0	8.666666666666665e-05	0.0	0.0	0.0	0.009415999999999999	0.0	0.0	0.0	0.00013	0.00073	0.00041	0.0	0.0	0.0	0.0	0.0	3.4285714285714284e-05	0.000285	0.0	0.00207	0.0	0.0	0.0	0.0003084536082474227	8.033898305084745e-05	0.0	0.00113	0.00023181818181818183	0.0	0.0039033333333333333	0.0	0.0	0.0	0.0	0.00014583333333333335	0.0	0.0008846153846153846	0.0	0.0	0.00011	5.599999999999999e-05	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00016869565217391303	0.0003366666666666667	0.0002	6.714285714285714e-05	0.0	0.0004072727272727273	0.0	0.00159	0.0	0.002772	0.0	0.0	0.01387	0.002605	2.25e-05	0.0	6.166666666666667e-05	0.004442272727272727	0.0	0.0	0.000415	0.0	0.0	0.0	0.0	0.0	6.902439024390244e-05	0.0	0.0	0.00078	0.00019558823529411764	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.00017	0.0014233333333333335	0.0	0.00016	0.0	0.0	0.00011142857142857143	0.0004975	7.5e-05	0.003004	0.0	0.0003675	0.0	0.0033825	0.0008337500000000001	0.00014964912280701753
CDD02.CR.LFLF.5	4.819242051432727e-05	0.0	4.6676935592483334e-05	0.0	0.0	0.0	0.007201584348556683	1.7146629401314285e-05	9.335387118496667e-05	0.0	0.00064514193122485	0.0008101782392126	0.000145031907019525	0.0	0.0	0.0	0.0	0.0	6.001320290461428e-05	0.0	0.0	7.001540338874553e-05	0.0	0.0	0.0	0.0005939451009118876	5.3910165321111866e-05	0.0	0.007241593150493067	7.728973101353636e-05	0.0	0.0003150693152493334	0.0	0.0	0.0	0.0	0.0001975434595611	0.0	0.0007093868343343153	0.0	0.0	0.0	3.600792174278e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.218539383011739e-05	8.501870411489999e-05	4.667693559249333e-05	2.5719944101985716e-05	0.0	0.00022247318652527274	0.0	0.0007886350381699307	0.0	8.301826401808e-05	0.0	0.0	0.016715529268290872	0.000632639180619725	0.0	0.0	4.167583535043333e-05	0.0035791965141421978	0.0	0.0	0.00023862392583510716	0.0	0.0	0.0	0.0	0.0	7.709013056042317e-05	0.0	0.0	0.02000440096821297	0.00021651822224418073	0.0	0.00011002420532515	0.00285062713797035	0.0	0.0	0.0	0.0	0.0004601012222688	0.00016670334140176667	0.0	0.00013803036668066	0.0	0.0	0.0001085953195417143	0.000852687591270075	3.83417685224e-05	0.00307067554862066	0.0	0.000225049510892375	0.0	0.002205485206745475	0.0009989697733501124	5.641592027438461e-05
CDD02.Tc.Chow.1	0.0006718047457232181	0.0	0.00312160423458195	0.00010666453337596668	0.0	0.0	3.999920001599e-05	0.001068550057570257	0.0	0.00013499730005395	0.00038999220015595	0.0	0.00028999420011595	6.999860002799944e-05	0.0	0.0	0.0008370420826877353	0.0	5.714171430854286e-05	0.000247495050098975	0.0003199936001279334	0.0034099318013639	3.999920001599968e-05	0.0	0.00010333126670796667	0.0002603040722690505	5.796494239605252e-05	0.0	0.0	0.00047908132746431816	0.0	0.00044665773351195	0.0	0.0	0.0	4.1665833349983335e-05	0.0002633280667719416	0.0001399972000559	2.230724616276154e-05	0.0002199956000879	0.0	0.0	3.9999200015979874e-05	0.0008999820003599	0.00020332926674794665	2.124957500848746e-05	0.0	7.499850002995e-05	0.0	0.0	0.0	0.00024651680879423044	0.00012333086671598333	0.0014583041672499501	0.001347115914824543	0.0	0.0012870954702117819	0.0	0.0027491757857150303	0.0006099878002439667	0.00122997540049197	6.24987500249995e-06	0.0	0.009604622722360352	0.00034249315013695	4.2499150016975e-05	0.0	0.0008216502336619833	0.0023163173100174067	0.0002949941001179	0.0	0.0007849843003139358	0.0	1.999960000799984e-05	0.00012499750004995	0.00583988320233595	0.0	5.524279758306218e-05	0.0	0.0	0.0	0.0014358536358684264	0.0	0.0	0.00010999780004395	0.0	0.0	0.0	0.0	0.0	0.0007433184669639667	0.0	4.9999000019979996e-05	6.749865002695e-05	0.0011199776004479	3.714211430054286e-05	0.0	0.00018999620007594998	0.00018399632007358	0.0	6.4998700025975e-05	0.00048499030019395	0.000359992800143975	0.0017887142257154624	0.000528936789685221
CDD02.Tc.Chow.2	0.00043725960948442724	0.0	0.003904882853514383	0.00021332693352530001	0.0	0.0	0.00018799436016919002	0.0018999430017099142	0.0	0.0	0.0	0.0	0.00017499475015745	0.0001099967000989	0.0	0.0	0.003089319085133312	0.0	0.00029999100026997116	0.0	0.0010966337676536	0.0071897843064708	5.499835004945e-05	0.0	0.0006199814005579334	0.0003387527240162021	5.9659227172320295e-05	0.0	0.0	0.0005063484459102364	0.0	7.666436673565e-05	8.999730008099757e-05	0.0	0.0	0.0	8.9997300080975e-05	0.0002199934001979	3.92295923429923e-05	0.0003099907002789	0.0	0.0	0.0	0.0	0.00031665716695163337	0.000141245762627075	0.0	0.0	0.0	0.0	0.0	0.0002460795741344826	0.0009783039842137834	0.0018899433017009167	0.0005585546719312428	0.0	0.0015248027407662379	0.0	0.0017514859169609385	0.00035332273365129997	0.00081397558073257	0.0	0.0	0.004744302115380974	0.00026499205023845004	0.0	0.0	0.0009116393174871334	0.0022081155747145547	0.0002849914502564	0.0	0.0003828456574873786	0.0	0.0002433260335523	5.499835004945e-05	0.00466486005419835	0.0	0.00015914156721639024	0.0	3.499895003149905e-05	0.0	0.0006546862417656647	0.0	0.0	0.000164995050148475	0.0	0.0	0.0	0.0	0.0	0.0008299751007469666	0.0	6.599802005938001e-05	9.749707508769999e-05	0.0	7.856907149925714e-05	0.0	6.666466672665e-05	0.0009019729408117399	0.00052998410047695	4.9998500044975e-05	0.00051998440046795	0.000447486575402725	0.002572422827315175	0.0004474427170693403
